process_name,lifecycle_stage,category_path,"Abiotic depletion (elem., econ. reserve)","Abiotic depletion (elem., reserve base)",Acidification (fate not incl.),Eutrophication (incl. fate),Freshwater aquatic ecotox. 100a,Freshwater aquatic ecotox. 20a,Freshwater aquatic ecotox. 500a,Freshwater sediment ecotox. 100a,Freshwater sediment ecotox. 20a,Freshwater sediment ecotox. 500a,Freshwater sediment ecotox. infinite,"Fw. aq. ecot.  (PAH, Xylene & NMVOC av.)",Global warming 100a (incl. NMVOC av.),Global warming 20a,Global warming 500a,"Human tox. (incl. PAH, Xylene & NMVOC av",Human toxicity 100a,Human toxicity 20a,Human toxicity 500a,Ionising radiation,Land competition,Lower limit of net global warming,Malodorous air,"Mar. aq. ecotox. (PAH, Xylene & NMVOC av",Marine aquatic ecotox. 100a,Marine aquatic ecotox. 20a,Marine aquatic ecotox. 500a,Marine sediment ecotox. 100a,Marine sediment ecotox. 20a,Marine sediment ecotox. 500a,Marine sediment ecotox. infinite,Ozone layer depletion (incl. NMVOC av.),Ozone layer depletion 10a,Ozone layer depletion 15a,Ozone layer depletion 20a,Ozone layer depletion 25a,Ozone layer depletion 30a,Ozone layer depletion 40a,Ozone layer depletion 5a,"Photochem. oxid. (MIR, very high NOx)",Photochem. oxid. (incl. NMVOC av.),Photochem. oxid. (incl. NOx & NMVOC av.),"Photochemical oxidation (EBIR, low NOx)","Photochemical oxidation (MOIR, high NOx)",Photochemical oxidation (low NOx),"Terr. ecotox. (PAH, Xylene & NMVOC av.)",Terrestrial ecotoxicity 100a,Terrestrial ecotoxicity 20a,Terrestrial ecotoxicity 500a,Upper limit of net global warming
"Process steam from Heavy fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00031475,0.00014609,7.212e-05,6.699e-05,7.346e-05,0.00015529,0.00014263,0.00015718,0.00015957,7.504e-05,0.10356803,0.1080783,0.0,0.0044062,0.00344191,0.00344059,0.00344643,0.0,1.419e-05,0.10296417,1002.79087235,0.9078284,0.00288787,0.00047534,0.0154602,0.00381616,0.0010043,0.01602485,0.64408317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05e-06,1.992e-05,1.992e-05,7.76e-06,6.27e-06,6.88e-06,1.814e-05,1.03e-06,6.1e-07,2.52e-06,0.10300309
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00555347,0.00149797,0.00088393,0.00077697,0.0009554,0.00199687,0.00174902,0.00214308,0.0024161,0.00106777,0.52340399,0.58903406,0.0,0.0336371,0.01161991,0.01160499,0.01164633,0.0,0.0,0.514583,2850.45301367,233.68208059,0.00782224,0.00130597,0.0431355,0.00883341,0.00209248,0.04006345,78.19218076,6e-08,3e-08,3e-08,3e-08,3e-08,3e-08,3e-08,3e-08,3.013e-05,0.00029942,0.00029942,5.68e-05,4.693e-05,4.755e-05,0.00037706,4.748e-05,1.279e-05,0.00016593,0.51540811
"Process steam from Light fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,8.86e-05,0.00010729,9.92e-06,9.53e-06,1.011e-05,1.421e-05,1.328e-05,1.458e-05,1.514e-05,1.064e-05,0.09629331,0.09703518,0.0,0.0017163,0.00044164,0.00043974,0.00044911,0.0,5.29e-06,0.09635305,718.32730359,1.1086013,0.00560273,0.00093157,0.02990061,0.00748858,0.00199517,0.03128535,0.99742584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99e-06,6.13e-06,6.13e-06,2.71e-06,2.36e-06,1.83e-06,4.55e-06,7.9e-07,5.7e-07,1.65e-06,0.09638139
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,3.748e-05,5.534e-05,2.145e-05,1.886e-05,2.341e-05,4.807e-05,4.154e-05,5.252e-05,5.418e-05,2.422e-05,0.06563924,0.06704461,0.0,0.00042748,0.00033265,0.00033231,0.00033336,0.0,0.0,0.06547305,31.44469434,0.15602366,0.00019406,3.155e-05,0.00106884,0.00024022,5.998e-05,0.00106482,0.09871679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-06,2.78e-06,2.78e-06,2.15e-06,1.84e-06,1.52e-06,1.17e-06,5e-07,3.7e-07,8.2e-07,0.06548303
"Process steam from Heavy fuel oil 90%, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00062091,0.00022614,5.876e-05,5.312e-05,6.217e-05,0.00012407,0.00011206,0.00012869,0.00013186,6.422e-05,0.10346278,0.10864346,0.0,0.00567261,0.00467417,0.004673,0.00467774,0.0,1.778e-05,0.10281708,966.2475907,0.87898472,0.00211779,0.00034975,0.01137276,0.00274037,0.00071932,0.01155988,0.54741016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34e-06,3.557e-05,3.557e-05,8.87e-06,7.09e-06,8.22e-06,2.531e-05,1.47e-06,6.3e-07,4.15e-06,0.10288158
"Waste incineration of municipal solid waste (MSW), at plant, average European waste-to-energy plant, without collection, transport and pre-treatment",Transport & Packaging,End-of-life treatment > Energy recycling,-1.8e-07,-9e-08,0.28279775,0.61962444,-0.04936451,-0.04110871,-0.06219547,-0.1303007,-0.10792137,-0.1645253,-0.26160503,-0.10839532,330.95225313,338.07837028,-0.0,-25.14524671,-0.87494054,-0.88147354,-0.85668938,4e-08,-0.0,329.93426843,-3327120.13872574,983.31242296,-3.10618483,-0.52687687,-16.34115665,-3.65967131,-0.84430682,-16.79551901,92.03248022,1.87e-06,8.9e-07,8.9e-07,8.9e-07,8.9e-07,8.9e-07,8.9e-07,9e-07,-0.00592532,-0.00137157,-0.00137157,-0.01375815,-0.01078851,-0.01557972,0.57283994,0.0640801,0.01357451,0.24761116,329.06498511
"Heavy fuel oil, consumption mix, at refinery, from crude oil",Product-as-a-Service,Energy carriers and technologies > Crude oil based fuels,0.0,0.0,0.00211968,0.00094158,0.0013946,0.00127894,0.00147041,0.00311433,0.00281735,0.00329085,0.00361506,0.00162376,0.36080656,0.51833331,0.0,0.07339212,0.01186794,0.01184148,0.01195419,0.0,0.0,0.33927223,10746.8115412,41.86271664,0.07180966,0.01508029,0.3611704,0.09083694,0.03191326,0.34907075,25.80139574,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818e-05,0.00026334,0.00026334,0.00023576,0.00018333,0.00023594,0.00013998,1.531e-05,3.51e-06,5.499e-05,0.34002252
"Copper tube; technology mix; market mix, at plant; diameter 15 mm, 1 mm thickness, Technology and Market Mix for Tube fabrication representing main European production countries, Market Mix for Copper cathode in Europe (primary and secondary Cu cathod...",Manufacturing,Materials production > Metals and semimetals,0.02260419,0.01100793,5.07101026,2.65311204,3.99800761,3.70921862,4.39307066,7.81490562,7.16623549,8.70993538,24.15989017,10.43267261,1322.66399219,1508.96396919,0.0,212.64499762,106.2971967,106.06648869,107.32466545,2.46e-06,0.0,1298.70502778,51393371.14301882,339134.47290803,27.59399985,4.646798,150.86793564,28.82388446,7.09949581,130.2936826,118371.14242747,0.00010179,5.024e-05,4.889e-05,4.839e-05,4.804e-05,4.778e-05,4.742e-05,5.532e-05,0.06805765,0.33598118,0.33598118,0.1461883,0.11682642,0.13443676,155.71704232,1.6363597,0.33183737,7.90305016,1301.33257818
"Graphic Paper,  production mix, at plant,  technology mix,  79% primary fibre, 21% recycled fibre",Raw Materials,Materials production > Paper and cardboards,0.0,0.0,1.18456923,0.00698016,112.77007367,106.81243226,116.56168017,241.55496703,225.91356177,251.20381855,273.92147561,125.98684806,836.46315492,922.25706006,0.0,964.25278807,879.75247218,879.37073748,881.09192691,1.069e-05,0.0,826.96842334,39255.65492166,322757.59228832,1054.07752837,174.45916582,5632.90708991,1232.40153648,294.48696127,5504.97152606,210280.75854582,1.98e-05,3.4e-07,3.3e-07,3.1e-07,3e-07,2.9e-07,2.7e-07,3.6e-07,0.0137696,0.07751284,0.07751284,0.03082112,0.02424137,0.02821718,77.60581011,8.60501378,1.81553239,33.43042316,827.75446705
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,2.3e-07,1.1e-07,3.203e-05,2.594e-05,2.239e-05,2.091e-05,2.396e-05,4.89e-05,4.546e-05,5.247e-05,6.167e-05,2.773e-05,0.02359456,0.02442314,0.0,0.00025544,-0.00024737,-0.00024793,-0.00024557,0.0,2.729e-05,0.02351107,640.99069078,4.23747786,0.00025928,4.545e-05,0.00136924,0.00029481,7.691e-05,0.00131657,1.43589848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6e-07,2.79e-06,2.79e-06,1.3e-06,1.12e-06,1.29e-06,7.51e-06,1.15e-06,2.9e-07,4.18e-06,0.0235556
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,1.3e-07,6e-08,0.00036977,0.0002629,0.00085148,0.00081635,0.00085938,0.00188126,0.00179517,0.00189465,0.00191587,0.00087165,0.17672109,0.19293164,0.0,0.00803801,0.00235862,0.00235219,0.00237552,0.0,8.083e-05,0.174765,24687.09753455,23.14069528,0.00381796,0.00060321,0.02028584,0.00414472,0.00103685,0.01831595,8.38953395,4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96e-06,2.584e-05,2.584e-05,1.153e-05,9.49e-06,1.034e-05,0.00023482,2.659e-05,6e-06,0.00010027,0.17496746
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00205012,0.00148647,0.00043922,0.00040656,0.00045558,0.00095075,0.0008865,0.00097557,0.00099846,0.00046733,0.56368417,0.6274752,0.0,0.02279044,0.01622362,0.01621285,0.01624625,0.0,0.02812683,0.55535729,249091.80667352,25.78772762,0.00343342,0.0005626,0.01857402,0.00383195,0.00097107,0.01675481,9.08037961,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414e-05,0.0001041,0.0001041,2.762e-05,2.249e-05,2.391e-05,0.00029394,2.952e-05,7.34e-06,0.00010657,0.55580049
"Light fuel oil at refinery, production mix, at refinery, from crude oil, fuel supply, 0.1 wt.% sulphur",Product-as-a-Service,Energy carriers and technologies > Crude oil based fuels,0.0,0.0,0.00277532,0.00130659,0.00189629,0.00176975,0.00190649,0.00428135,0.00394548,0.00430137,0.00434277,0.00194092,0.44991249,0.64308839,0.0,0.03191382,0.0123816,0.01234886,0.01249719,0.0,0.00067423,0.42360655,17052.07360259,23.72873317,0.07794181,0.01277954,0.41712661,0.10364788,0.02723531,0.43490991,17.04589868,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011582,0.00034418,0.00034418,0.00027805,0.00021625,0.0002783,0.00015753,1.422e-05,3.21e-06,5.379e-05,0.42462844
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00043409,0.00010449,2.163e-05,1.729e-05,3.074e-05,3.916e-05,3.083e-05,5.851e-05,0.00010658,5.457e-05,0.09752285,0.09972563,0.0,0.01764738,0.00192131,0.00192041,0.00192407,0.0,0.0,0.09726859,752.53504248,1.60035428,0.00297602,0.00069548,0.01451771,0.00374808,0.00147527,0.01387342,1.02051159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85e-06,2.334e-05,2.334e-05,4.89e-06,4.04e-06,4.04e-06,9.36e-06,1.44e-06,7e-07,3.72e-06,0.09729397
"Process steam from Heavy fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00074478,0.00023523,6.635e-05,6.036e-05,6.96e-05,0.00014099,0.00012784,0.00014538,0.00014851,7.162e-05,0.09975721,0.10327711,0.0,0.00532554,0.00450559,0.00450479,0.00450771,0.0,1.456e-05,0.09932231,806.17368191,0.60649825,0.00102672,0.00016758,0.00555248,0.00128401,0.00032979,0.00548025,0.33682034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21e-06,3.983e-05,3.983e-05,6.19e-06,5e-06,5.56e-06,2.348e-05,1.34e-06,5.9e-07,3.73e-06,0.09938273
"cartonboard sheets; mixed technology; production mix, at plant; 46% primary fibre, 54% recovered fibre (en)",Raw Materials,Systems > Packaging,1e-08,1e-08,0.0024734,0.00014055,0.00156614,0.00147983,0.00164169,0.00301244,0.00281838,0.00317845,0.00351382,0.00201233,1.04419818,1.15442143,0.0,0.76550296,0.02138712,0.02135886,0.02143317,0.0,0.0,0.42580944,61955.06010324,142.22417977,0.0143546,0.002611,0.0755696,0.01629454,0.00454404,0.07053086,49.44767665,1e-07,6e-08,6e-08,6e-08,6e-08,6e-08,6e-08,6e-08,6.77e-05,0.00023577,0.00023577,0.00013041,0.00010724,0.00011637,0.00065181,7.426e-05,1.747e-05,0.00027551,0.42898249
"Process steam from natural gas 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,6.503e-05,9.967e-05,4.33e-06,4.29e-06,4.36e-06,2.87e-06,2.79e-06,2.94e-06,3.07e-06,4.44e-06,0.06967286,0.07169068,0.0,0.00048784,0.0004574,0.00045736,0.00045754,0.0,4.5e-06,0.06944427,89.09966477,0.06109592,6.021e-05,1.055e-05,0.00032571,8.323e-05,2.223e-05,0.00034467,0.02672674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19e-06,5e-06,5e-06,3.7e-06,3.1e-06,2.95e-06,1.09e-06,5.3e-07,4.7e-07,7.2e-07,0.06948554
"Compressed air, production mix, 14 bar, high efficiency, low power consumption",Raw Materials,Energy carriers and technologies > Mechanical energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,1e-08,1e-08,0.00780509,0.0017021,0.00056773,0.00034883,0.00090412,0.00106829,0.00069827,0.00166317,0.00192401,0.00102296,0.96249395,1.03093108,0.0,0.13153209,0.11561575,0.11556638,0.11571053,0.0,9.335e-05,0.95393057,18563.11007144,75.95758561,0.01588954,0.00283645,0.08935404,0.01515155,0.00377418,0.07192796,29.24679976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.191e-05,0.00041752,0.00041752,6.436e-05,5.212e-05,5.992e-05,0.00122341,0.00011048,2.599e-05,0.00037796,0.95533418
"Process steam from light fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00041498,0.00045497,4.69e-05,4.35e-05,4.911e-05,9.483e-05,8.61e-05,9.996e-05,0.0001093,5.364e-05,0.09351101,0.09840221,0.0,0.003019,0.00087071,0.00086992,0.00087328,0.0,0.0,0.09288305,1221.77956194,1.24261551,0.00211743,0.00044572,0.01064424,0.00267876,0.00094226,0.01028727,0.76334757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99e-06,2.399e-05,2.399e-05,9.29e-06,7.55e-06,8.08e-06,4.73e-06,1.12e-06,7.8e-07,2.26e-06,0.09293362
"Kerosene / Jet A1 at refinery, production mix, at refinery, from crude oil, fuel supply, 480 ppm sulphur",Product-as-a-Service,Energy carriers and technologies > Crude oil based fuels,0.0,0.0,0.002539,0.00121973,0.00182877,0.00170704,0.00183707,0.0041354,0.00381093,0.00415187,0.00418871,0.001868,0.40065822,0.58928532,0.0,0.02787549,0.01010992,0.0100783,0.01022268,0.0,0.00061842,0.37490297,15765.56725362,22.74694406,0.07671136,0.01257866,0.41050783,0.10207797,0.02683374,0.42821553,16.57466701,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011305,0.0003217,0.0003217,0.00027178,0.00021129,0.000272,0.00012522,1.101e-05,2.51e-06,4.172e-05,0.37583062
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00128555,0.00020709,5.829e-05,4.912e-05,7.552e-05,0.00012083,0.00010028,0.00016041,0.00026464,0.00011733,0.10020544,0.10533726,0.0,0.00605834,0.00374284,0.00374175,0.00374555,0.0,0.0,0.0996094,1370.82750537,5.23657584,0.00259476,0.00046305,0.01371355,0.00310853,0.00082318,0.01379215,2.11522066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-06,6.689e-05,6.689e-05,9.29e-06,7.58e-06,7.98e-06,2.083e-05,2.79e-06,1.18e-06,8.22e-06,0.0996644
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00695335,0.00219757,0.00061835,0.00056258,0.00064865,0.00131302,0.00119059,0.00135389,0.0013829,0.00066738,0.93049561,0.96378799,0.0,0.04964765,0.04201783,0.04201045,0.04203751,0.0,0.00013475,0.926389,17200.50005624,5.6321786,0.0095589,0.00156031,0.05169361,0.01195438,0.00307053,0.05102138,3.1311861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.018e-05,0.00037164,0.00037164,5.811e-05,4.695e-05,5.212e-05,0.00021828,1.254e-05,5.55e-06,3.464e-05,0.92696095
"Process steam from light fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00031847,0.0002896,4.517e-05,4.176e-05,4.738e-05,9.401e-05,8.526e-05,9.915e-05,0.00010849,5.192e-05,0.09348214,0.09831763,0.0,0.00282468,0.0006763,0.00067551,0.00067887,0.0,0.0,0.09286269,949.36472798,1.24291349,0.00211734,0.0004454,0.01064553,0.00267884,0.00094201,0.01028872,0.76346928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47e-06,1.99e-05,1.99e-05,8.83e-06,7.1e-06,8.01e-06,4.53e-06,9.1e-07,5.7e-07,2.06e-06,0.09291783
"Gypsum stone (CaSO4-dihydrate), production mix, at plant, underground and open pit mining, grinded and purified product",Raw Materials,Materials production > Other mineral materials,0.0,0.0,1.679e-05,2.376e-05,2.25e-06,2.08e-06,2.34e-06,5.02e-06,4.63e-06,5.19e-06,5.41e-06,2.52e-06,0.00265823,0.00284842,0.0,0.00023704,2.931e-05,2.928e-05,2.939e-05,0.0,0.0,0.00265988,10.05474601,0.11668441,2.965e-05,6.15e-06,0.00015051,3.671e-05,1.279e-05,0.00014227,0.0437127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-07,1.26e-06,1.26e-06,4.9e-07,3.8e-07,5.1e-07,6.8e-07,8e-08,2e-08,2.9e-07,0.00267934
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.01392752,0.00334455,0.00070502,0.00047927,0.00089162,0.00090721,0.00060984,0.00118141,0.00132321,0.0009549,1.09881295,1.18392997,0.0,0.20137537,0.01657497,0.0164813,0.01670756,0.0,0.0,1.08771486,475.34148196,2184.07662078,0.01450716,0.00260054,0.0804215,0.01147777,0.00290598,0.05296352,721.43087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982e-05,0.0006871,0.0006871,3.812e-05,3.729e-05,3.681e-05,0.00182754,0.00023085,5.312e-05,0.00081802,1.08839586
"Compressed air, production mix, 10 bar, low efficiency, high power consumption",Raw Materials,Energy carriers and technologies > Mechanical energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.0008233,0.00074074,0.00028925,0.00026394,0.00030188,0.00060226,0.00055405,0.00062125,0.00063669,0.00030989,0.52068101,0.56010447,0.0,0.01212244,0.00598294,0.00597467,0.00599855,0.0,0.00025547,0.51553036,49812.6342313,34.93421984,0.00239878,0.00039696,0.01300591,0.00266947,0.00067965,0.01163608,11.88259251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524e-05,5.547e-05,5.547e-05,2.513e-05,2.153e-05,2.045e-05,0.00016175,2.018e-05,6.28e-06,6.717e-05,0.51584146
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00020688,0.00020165,5.134e-05,4.518e-05,5.599e-05,0.00011539,9.991e-05,0.00012598,0.00014094,6.22e-05,0.0792914,0.09462475,0.0,0.0012889,0.0008909,0.0008903,0.00089212,0.0,0.0,0.0771818,623.12522013,3.14672477,0.00029269,4.652e-05,0.00165594,0.00034925,8.011e-05,0.00160767,1.11065474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14e-06,1.636e-05,1.636e-05,1.22e-05,9.89e-06,9.53e-06,5.59e-06,1.34e-06,8.3e-07,2.91e-06,0.0772495
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,3.803e-05,5.574e-05,2.803e-05,2.456e-05,3.064e-05,6.467e-05,5.588e-05,7.058e-05,7.275e-05,3.169e-05,0.06475278,0.06561781,0.0,0.00045903,0.00033863,0.0003382,0.00033956,0.0,0.0,0.06466273,29.56485606,0.15952882,0.00022822,3.639e-05,0.00126545,0.00028118,6.85e-05,0.00126068,0.11242124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-06,2.66e-06,2.66e-06,1.92e-06,1.66e-06,1.32e-06,1.33e-06,5.4e-07,3.8e-07,9.4e-07,0.06467357
"Electricity Mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.02837822,0.00352344,0.00166991,0.00147522,0.00185896,0.00344873,0.00310062,0.00379364,0.00421289,0.0020354,0.91510153,0.98469461,0.0,0.07357101,0.0206375,0.02057989,0.02073797,1e-08,0.0,0.90557022,1446.96617956,436.05119044,0.02002376,0.00346048,0.10894287,0.02091103,0.00520239,0.09489508,147.08989503,2.6e-07,1.2e-07,1.2e-07,1.2e-07,1.2e-07,1.2e-07,1.2e-07,1.2e-07,2.599e-05,0.00138514,0.00138514,4.104e-05,3.65e-05,3.852e-05,0.00166616,0.00020067,4.52e-05,0.00073401,0.90703421
"Gasoline (regular), consumption mix, at refinery, from crude oil, 100 ppm sulphur",Product-as-a-Service,Energy carriers and technologies > Crude oil based fuels,0.0,0.0,0.00382844,0.00151715,0.00214855,0.00197117,0.0022968,0.00464497,0.00419946,0.00499165,0.00574829,0.00266497,0.70700506,0.89990372,0.0,0.20803478,0.03174885,0.03171095,0.0318618,0.0,0.0,0.68101634,13281.1661271,60.28774912,0.09045325,0.01873483,0.45698868,0.11330986,0.03892389,0.44210936,34.84399836,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011962,0.00043408,0.00043408,0.0002856,0.00022248,0.00028585,0.00037017,4.063e-05,9.03e-06,0.00014951,0.6823189
"Process steam from natural gas 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00017103,4.351e-05,1.356e-05,1.267e-05,1.367e-05,2.574e-05,2.339e-05,2.6e-05,2.659e-05,1.415e-05,0.08516787,0.1078853,0.0,0.00056263,0.00042971,0.00042958,0.00043015,0.0,2.088e-05,0.08202772,1783.62900071,0.0525249,0.00023696,3.809e-05,0.00126499,0.00031609,8.139e-05,0.00132703,0.03310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08e-06,1.547e-05,1.547e-05,1.042e-05,8.32e-06,9.1e-06,1.61e-06,5.6e-07,4.9e-07,8.4e-07,0.0820998
"Portland cement (CEM I), CEMBUREAU production mix, at plant, CEMBUREAU technology mix, EN 197-1",Raw Materials,Materials production > Other mineral materials,1.9e-07,9e-08,2.39685766,2.31402841,0.24768866,0.22323763,0.27675612,0.48450653,0.43281244,0.54685827,0.65345387,0.33308434,903.50220295,934.554366,0.0,48.86221063,12.3358743,12.2561921,12.65501562,2.9e-07,0.0,901.10871597,5158281.23027514,57122.26692215,3.90891512,0.6934685,21.11817126,4.63243935,1.19723891,20.44599437,19413.7697833,4.918e-05,3.364e-05,3.388e-05,3.387e-05,3.413e-05,3.439e-05,3.464e-05,3.339e-05,0.04038477,0.20075262,0.20075262,0.09026106,0.07144651,0.09588235,0.81415659,0.09233581,0.01987765,0.35393741,905.58878107
"Calcium carbonate > 63 microns, at plant, Production",Raw Materials,Materials production > Other mineral materials,0.0,0.0,4.851e-05,7.946e-05,9.778e-05,9.35e-05,0.00010324,0.00021099,0.0002022,0.00022109,0.00023968,0.00011151,0.03995944,0.04309816,0.0,0.00315715,0.00136997,0.00136853,0.00137446,0.0,0.0,0.00157172,599.95999871,3.355083,0.00076509,0.0001343,0.00407565,0.00082891,0.00021658,0.00373083,1.30512377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.863e-05,1.402e-05,1.402e-05,2.639e-05,2.277e-05,1.395e-05,2.702e-05,1.5e-06,3.7e-07,5.17e-06,0.00182532
"Process steam from Light fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00013273,0.00011464,3.864e-05,3.506e-05,3.918e-05,9.251e-05,8.331e-05,9.356e-05,9.51e-05,4.034e-05,0.09460603,0.09703511,0.0,0.0011516,0.0004502,0.00044991,0.000451,0.0,2.856e-05,0.09432293,439.21599734,0.49318997,0.00017822,2.496e-05,0.00098927,0.00022509,4.866e-05,0.00099296,0.18161525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65e-06,9.33e-06,9.33e-06,3.36e-06,2.69e-06,3.17e-06,4.86e-06,5.8e-07,2.3e-07,1.82e-06,0.09438678
"Waste incineration of glass/inert material, at plant, average European waste-to-energy plant, without collection, transport and pre-treatment",Transport & Packaging,End-of-life treatment > Energy recycling,-7e-08,-3e-08,0.19220726,0.30347057,0.05649482,0.05023096,0.06804715,0.11756264,0.10266173,0.14535769,0.22483221,0.09634567,53.42832296,70.89024476,-0.0,-4.77317853,0.53639308,0.5335568,0.54814675,7e-08,-0.0,51.09269371,-1290190.01055581,71934.72936402,0.42783213,0.08265466,2.33671018,0.48028465,0.15573285,1.98414764,23758.76999562,2.98e-06,1.34e-06,1.33e-06,1.33e-06,1.32e-06,1.32e-06,1.32e-06,1.34e-06,0.00075922,0.00916634,0.00916634,0.00136551,0.00110866,0.00012201,0.06225727,0.00449984,0.00104582,0.0169725,50.88836363
